Date,Open,High,Low,Close,Volume,Adj Close
2013-02-13,11333.71973,11365.26953,11196.66016,11251.41016,275400,11251.41016
2013-02-12,11346.71973,11460.63965,11343.44043,11369.12012,301200,11369.12012
2013-02-08,11179.96973,11299.70996,11135.88965,11153.16016,328000,11153.16016
2013-02-07,11406.32031,11446.80957,11295.62012,11357.07031,404400,11357.07031
2013-02-06,11236.7002,11498.41992,11232.0498,11463.75,353400,11463.75
2013-02-05,11105.24023,11170.84961,11046.91992,11046.91992,385200,11046.91992
2013-02-04,11254.16016,11285.49023,11194.74023,11260.34961,354200,11260.34961
2013-02-01,11193.71973,11237.83984,11142.25977,11191.33984,278200,11191.33984
2013-01-31,11057.50,11145.37988,11007.76953,11138.66016,275800,11138.66016
2013-01-30,10913.96973,11113.9502,10905.63965,11113.9502,202800,11113.9502
2013-01-29,10751.00977,10937.62988,10751.00977,10866.71973,238400,10866.71973
2013-01-28,11002.86035,11002.86035,10824.30957,10824.30957,198200,10824.30957
2013-01-25,10797.2998,10926.65039,10790.9502,10926.65039,220600,10926.65039
2013-01-24,10441.11035,10634.74023,10441.11035,10620.87012,211200,10620.87012
2013-01-23,10575.59961,10663.08984,10486.99023,10486.99023,198800,10486.99023
2013-01-22,10765.09961,10859.41992,10615.2002,10709.92969,248000,10709.92969
2013-01-21,10941.4502,10941.4502,10747.74023,10747.74023,207400,10747.74023
2013-01-18,10791.96973,10913.2998,10787.12012,10913.2998,286600,10913.2998
2013-01-17,10660.94043,10694.84961,10432.96973,10609.63965,268400,10609.63965
2013-01-16,10806.41016,10806.41016,10591.2998,10600.44043,226000,10600.44043
2013-01-15,10914.65039,10952.30957,10851.66016,10879.08008,215000,10879.08008
2013-01-11,10786.13965,10830.42969,10748.05957,10801.57031,236600,10801.57031
2013-01-10,10635.11035,10686.12012,10619.65039,10652.63965,268600,10652.63965
2013-01-09,10405.66992,10620.7002,10398.61035,10578.57031,215000,10578.57031
2013-01-08,10544.20996,10602.12012,10463.42969,10508.05957,211400,10508.05957
2013-01-07,10743.69043,10743.69043,10589.7002,10599.00977,187800,10599.00977
2013-01-04,10604.50,10734.23047,10602.24023,10688.11035,219000,10688.11035
2012-12-28,10406.36035,10433.62988,10374.84961,10395.17969,202800,10395.17969
2012-12-27,10295.25977,10376.38965,10288.84961,10322.98047,235200,10322.98047
2012-12-26,10131.21973,10230.36035,10107.33984,10230.36035,182000,10230.36035
2012-12-25,10092.34961,10119.34961,10030.44043,10080.12012,141800,10080.12012
2012-12-21,10145.58008,10175.05957,9924.41992,9940.05957,256600,9940.05957
2012-12-20,10093.11035,10147.67969,10028.65039,10039.33008,274800,10039.33008
2012-12-19,10025.40039,10160.40039,10016.98047,10160.40039,277400,10160.40039
2012-12-18,9848.87012,9967.24023,9848.87012,9923.00977,260400,9923.00977
2012-12-17,9895.67969,9903.34961,9826.2998,9828.87988,213600,9828.87988
2012-12-14,9703.55957,9775.75,9687.7002,9737.55957,247400,9737.55957
2012-12-13,9681.2002,9767.0498,9672.46973,9742.73047,212000,9742.73047
2012-12-12,9606.25,9606.25,9565.9502,9581.45996,129400,9581.45996
2012-12-11,9510.59961,9534.17969,9487.9502,9525.32031,97200,9525.32031
2012-12-10,9584.45996,9584.45996,9517.40039,9533.75,115200,9533.75
2012-12-07,9547.13965,9572.75,9522.12988,9527.38965,133800,9527.38965
2012-12-06,9535.69043,9565.42969,9503.30957,9545.16016,123200,9545.16016
2012-12-05,9380.37012,9515.86035,9376.96973,9468.83984,116000,9468.83984
2012-12-04,9419.15039,9457.19043,9406.03027,9432.45996,104000,9432.45996
2012-12-03,9484.2002,9525.82031,9453.48047,9458.17969,110000,9458.17969
2012-11-30,9446.76953,9492.91016,9380.25,9446.00977,159800,9446.00977
2012-11-29,9370.29004,9412.08008,9350.40039,9400.87988,113400,9400.87988
2012-11-28,9375.48047,9407.62012,9308.34961,9308.34961,118600,9308.34961
2012-11-27,9371.12988,9449.71973,9370.58984,9423.2998,136800,9423.2998
2012-11-26,9466.05957,9487.94043,9388.94043,9388.94043,151600,9388.94043
2012-11-22,9336.32031,9366.7998,9304.71973,9366.7998,147400,9366.7998
2012-11-21,9213.73047,9248.98047,9161.20996,9222.51953,134800,9222.51953
2012-11-20,9198.41992,9200.84961,9129.42969,9142.63965,133600,9142.63965
2012-11-19,9141.26953,9183.45996,9135.29004,9153.2002,143000,9153.2002
2012-11-16,8898.33008,9032.34961,8898.33008,9024.16016,199000,9024.16016
2012-11-15,8703.82031,8829.71973,8684.23047,8829.71973,161400,8829.71973
2012-11-14,8660.26953,8680.40039,8653.49023,8664.73047,81000,8664.73047
2012-11-13,8710.51953,8723.45996,8619.4502,8661.0498,94800,8661.0498
2012-11-12,8701.28027,8728.84961,8676.44043,8676.44043,86400,8676.44043
2012-11-09,8742.67969,8779.24023,8729.4502,8757.59961,104000,8757.59961
2012-11-08,8868.41992,8891.08008,8811.41016,8837.15039,106400,8837.15039
2012-11-07,9030.55957,9032.32031,8924.41016,8972.88965,131000,8972.88965
2012-11-06,8989.58008,8990.34961,8957.49023,8975.15039,104800,8975.15039
2012-11-05,9000.80957,9040.17969,8984.69043,9007.44043,101400,9007.44043
2012-11-02,9049.21973,9072.38965,9031.42969,9051.21973,137800,9051.21973
2012-11-01,8931.70996,8976.08008,8871.48047,8946.87012,140600,8946.87012
2012-10-31,8911.08008,8985.58008,8905.44043,8928.29004,135400,8928.29004
2012-10-30,8941.82031,8995.80957,8841.98047,8841.98047,149200,8841.98047
2012-10-29,8958.79004,8986.0498,8909.37012,8929.33984,97200,8929.33984
2012-10-26,9058.92969,9075.58984,8933.05957,8933.05957,132000,8933.05957
2012-10-25,8952.12988,9057.30957,8941.84961,9055.2002,115600,9055.2002
2012-10-24,8896.41016,9043.7998,8896.41016,8954.2998,133000,8954.2998
2012-10-23,9066.03027,9075.58008,8970.50,9014.25,116400,9014.25
2012-10-22,8874.51953,9031.5498,8867.79004,9010.70996,118200,9010.70996
2012-10-19,8944.03027,9016.90039,8940.37988,9002.67969,134600,9002.67969
2012-10-18,8886.55957,8992.36035,8877.16992,8982.86035,165000,8982.86035
2012-10-17,8777.38965,8837.19043,8758.7002,8806.5498,139600,8806.5498
2012-10-16,8638.67969,8707.9502,8633.67969,8701.30957,119800,8701.30957
2012-10-15,8517.76953,8595.11035,8488.13965,8577.92969,126800,8577.92969
2012-10-12,8607.7002,8620.17969,8516.11035,8534.12012,139400,8534.12012
2012-10-11,8514.62988,8607.41992,8514.62988,8546.78027,133000,8546.78027
2012-10-10,8650.5498,8660.67969,8578.25,8596.23047,122400,8596.23047
2012-10-09,8822.38965,8840.69043,8765.5498,8769.58984,124400,8769.58984
2012-10-05,8850.29004,8880.23047,8805.79004,8863.2998,112000,8863.2998
2012-10-04,8783.12988,8865.91992,8738.30957,8824.58984,123400,8824.58984
2012-10-03,8778.25977,8806.75,8729.55957,8746.87012,103600,8746.87012
2012-10-02,8826.36035,8843.33008,8774.75,8786.0498,98200,8786.0498
2012-10-01,8815.07031,8829.34961,8759.07031,8796.50977,99000,8796.50977
2012-09-28,8986.62988,8989.08008,8838.84961,8870.16016,135600,8870.16016
2012-09-27,8856.30957,8959.25,8844.05957,8949.87012,124800,8949.87012
2012-09-26,8941.75,8971.75,8894.01953,8906.7002,109200,8906.7002
2012-09-25,9031.37012,9112.54004,9023.62988,9091.54004,128400,9091.54004
2012-09-24,9071.32031,9091.96973,9031.12988,9069.29004,105800,9069.29004
2012-09-21,9113.2998,9159.33008,9103.9502,9110.00,121800,9110.00
2012-09-20,9174.19043,9215.57031,9079.19043,9086.98047,144600,9086.98047
2012-09-19,9166.51953,9288.53027,9140.75,9232.20996,157200,9232.20996
2012-09-18,9155.49023,9180.44043,9120.61035,9123.76953,137600,9123.76953
2012-09-14,9097.91992,9193.26953,9081.7998,9159.38965,198000,9159.38965
2012-09-13,8950.00977,9022.2002,8932.09961,8995.15039,95000,8995.15039
2012-09-12,8827.20996,8959.95996,8821.7998,8959.95996,116200,8959.95996
2012-09-11,8811.33008,8814.03027,8769.46973,8807.37988,95400,8807.37988
2012-09-10,8853.19043,8874.54004,8838.17969,8869.37012,111800,8869.37012
2012-09-07,8821.37012,8871.65039,8804.26953,8871.65039,157200,8871.65039
2012-09-06,8690.33984,8697.00,8646.03027,8680.57031,119200,8680.57031
2012-09-05,8756.58984,8759.25977,8679.82031,8679.82031,111800,8679.82031
2012-09-04,8787.96973,8804.44043,8729.21973,8775.50977,110800,8775.50977
2012-09-03,8836.61035,8893.38965,8773.40039,8783.88965,123400,8783.88965
2012-08-31,8891.75,8933.99023,8839.91016,8839.91016,122800,8839.91016
2012-08-30,9062.07031,9062.07031,8960.24023,8983.78027,98200,8983.78027
2012-08-29,9045.73047,9073.99023,9033.83008,9069.80957,107600,9069.80957
2012-08-28,9138.50977,9140.62012,8988.99023,9033.29004,124000,9033.29004
2012-08-27,9140.41016,9150.48047,9084.87012,9085.38965,79400,9085.38965
2012-08-24,9069.9502,9090.66992,9045.79004,9070.75977,85800,9070.75977
2012-08-23,9080.66992,9194.46973,9062.54004,9178.12012,102800,9178.12012
2012-08-22,9150.69043,9162.96973,9075.08008,9131.74023,85800,9131.74023
2012-08-21,9165.15039,9196.66992,9146.07031,9156.91992,84200,9156.91992
2012-08-20,9202.36035,9222.87012,9150.79004,9171.16016,91400,9171.16016
2012-08-17,9120.21973,9181.57031,9097.00,9162.50,132600,9162.50
2012-08-16,8967.11035,9094.08984,8962.96973,9092.75977,115200,9092.75977
2012-08-15,8960.28027,8960.28027,8866.05957,8925.04004,104400,8925.04004
2012-08-14,8913.7002,8970.99023,8897.87012,8929.87988,117600,8929.87988
2012-08-13,8871.67969,8906.20996,8867.62988,8885.15039,72000,8885.15039
2012-08-10,8931.91992,8954.84961,8857.23047,8891.44043,120000,8891.44043
2012-08-09,8870.80957,9004.80957,8862.16992,8978.59961,151200,8978.59961
2012-08-08,8889.37988,8962.9502,8851.58984,8881.16016,162400,8881.16016
2012-08-07,8714.12012,8812.41992,8711.90039,8803.30957,109400,8803.30957
2012-08-06,8683.2002,8751.7998,8676.25,8726.29004,113000,8726.29004
2012-08-03,8539.70996,8565.05957,8513.2002,8555.11035,141800,8555.11035
2012-08-02,8642.88965,8705.91016,8635.50977,8653.17969,127000,8653.17969
2012-08-01,8622.04004,8654.61035,8578.16016,8641.84961,123200,8641.84961
2012-07-31,8600.91992,8732.83984,8585.25977,8695.05957,140200,8695.05957
2012-07-30,8658.83008,8663.2998,8589.19043,8635.44043,112000,8635.44043
2012-07-27,8547.33984,8569.08984,8522.74023,8566.63965,129000,8566.63965
2012-07-26,8408.21973,8448.5498,8358.50977,8443.09961,153400,8443.09961
2012-07-25,8410.98047,8433.58008,8328.01953,8365.90039,137400,8365.90039
2012-07-24,8497.99023,8517.51953,8446.17969,8488.08984,126200,8488.08984
2012-07-23,8582.28027,8606.23047,8500.26953,8508.32031,103400,8508.32031
2012-07-20,8785.87012,8792.19043,8662.71973,8669.87012,117000,8669.87012
2012-07-19,8795.00,8835.7998,8771.19043,8795.5498,113200,8795.5498
2012-07-18,8796.15039,8802.08984,8715.13965,8726.74023,119000,8726.74023
2012-07-17,8740.98047,8808.87012,8711.73047,8755.00,112000,8755.00
2012-07-13,8701.34961,8759.05957,8695.44043,8724.12012,122800,8724.12012
2012-07-12,8859.38965,8862.7998,8709.75,8720.00977,141800,8720.00977
2012-07-11,8819.04004,8851.00,8797.73047,8851.00,98000,8851.00
2012-07-10,8922.03027,8966.99023,8855.92969,8857.73047,108400,8857.73047
2012-07-09,8922.99023,8954.44043,8892.16992,8896.87988,92000,8896.87988
2012-07-06,9052.7002,9082.04004,8977.34961,9020.75,108200,9020.75
2012-07-05,9078.45996,9130.54004,9069.00977,9079.7998,97000,9079.7998
2012-07-04,9119.69043,9136.01953,9095.30957,9104.16992,105600,9104.16992
2012-07-03,9013.65039,9082.38965,9012.86035,9066.58984,121000,9066.58984
2012-07-02,9103.79004,9103.79004,9003.48047,9003.48047,99800,9003.48047
2012-06-29,8811.45996,9044.04004,8803.33008,9006.78027,143800,9006.78027
2012-06-28,8816.07031,8881.44043,8805.65039,8874.11035,118600,8874.11035
2012-06-27,8677.75977,8730.49023,8641.51953,8730.49023,106000,8730.49023
2012-06-26,8671.61035,8712.67969,8619.36035,8663.99023,127600,8663.99023
2012-06-25,8837.83008,8837.83008,8726.40039,8734.62012,92800,8734.62012
2012-06-22,8733.50,8830.33984,8731.79004,8798.34961,113200,8798.34961
2012-06-21,8794.03027,8859.04004,8790.86035,8824.07031,132600,8824.07031
2012-06-20,8739.09961,8770.41016,8711.21973,8752.30957,114200,8752.30957
2012-06-19,8692.82031,8712.86035,8630.66016,8655.87012,99200,8655.87012
2012-06-18,8723.5498,8766.55957,8711.49023,8721.01953,109800,8721.01953
2012-06-15,8608.42969,8625.19043,8552.75,8569.32031,106600,8569.32031
2012-06-14,8531.40039,8592.16992,8520.99023,8568.88965,101600,8568.88965
2012-06-13,8557.57031,8615.88965,8554.13965,8587.83984,101600,8587.83984
2012-06-12,8478.78027,8575.87012,8452.50,8536.71973,113200,8536.71973
2012-06-11,8612.13965,8665.7998,8594.58008,8624.90039,108800,8624.90039
2012-06-08,8609.78027,8611.92969,8427.2002,8459.25977,182800,8459.25977
2012-06-07,8639.25,8647.79004,8599.63965,8639.71973,127400,8639.71973
2012-06-06,8428.36035,8549.00,8412.5498,8533.53027,160200,8533.53027
2012-06-05,8331.01953,8388.13965,8306.92969,8382.00,137000,8382.00
2012-06-04,8278.65039,8303.34961,8238.95996,8295.62988,126800,8295.62988
2012-06-01,8465.46973,8487.44043,8422.50,8440.25,125200,8440.25
2012-05-31,8499.67969,8542.73047,8455.12988,8542.73047,162800,8542.73047
2012-05-30,8637.9502,8656.70996,8568.96973,8633.19043,119000,8633.19043
2012-05-29,8565.55957,8657.08008,8517.17969,8657.08008,129600,8657.08008
2012-05-28,8604.99023,8624.50977,8568.87012,8593.15039,97000,8593.15039
2012-05-25,8616.84961,8616.84961,8550.92969,8580.38965,113600,8580.38965
2012-05-24,8537.99023,8597.84961,8496.61035,8563.37988,134200,8563.37988
2012-05-23,8715.13965,8715.13965,8538.69043,8556.59961,142800,8556.59961
2012-05-22,8721.58984,8740.48047,8690.46973,8729.29004,111000,8729.29004
2012-05-21,8617.91992,8676.2002,8608.62012,8633.88965,110800,8633.88965
2012-05-18,8727.58008,8735.54004,8588.16016,8611.30957,155000,8611.30957
2012-05-17,8789.46973,8885.08008,8765.70996,8876.58984,160200,8876.58984
2012-05-16,8865.78027,8883.73047,8756.07031,8801.16992,145400,8801.16992
2012-05-15,8910.84961,8930.78027,8838.78027,8900.74023,145000,8900.74023
2012-05-14,8986.21973,9031.08984,8947.82031,8973.83984,112800,8973.83984
2012-05-11,9019.40039,9050.61035,8944.62988,8953.30957,143400,8953.30957
2012-05-10,9013.25977,9075.62988,8985.90039,9009.65039,141600,9009.65039
2012-05-09,9112.71973,9115.94043,9021.2002,9045.05957,131600,9045.05957
2012-05-08,9190.50,9207.55957,9159.46973,9181.65039,112400,9181.65039
2012-05-07,9198.16992,9206.4502,9109.00977,9119.13965,133000,9119.13965
2012-05-02,9397.87012,9417.95996,9344.53027,9380.25,94600,9380.25
2012-05-01,9471.66016,9472.25,9332.79004,9350.9502,118000,9350.9502
2012-04-27,9564.40039,9691.7002,9463.59961,9520.88965,165600,9520.88965
2012-04-26,9613.16016,9630.96973,9531.03027,9561.83008,104800,9561.83008
2012-04-25,9578.41992,9582.73047,9530.01953,9561.00977,97400,9561.00977
2012-04-24,9466.08008,9510.7002,9423.2998,9468.04004,106400,9468.04004
2012-04-23,9599.2002,9643.26953,9520.98047,9542.16992,101600,9542.16992
2012-04-20,9574.99023,9580.87012,9532.67969,9561.36035,109800,9561.36035
2012-04-19,9578.67969,9617.92969,9565.83008,9588.37988,118800,9588.37988
2012-04-18,9594.2998,9682.87988,9594.2998,9667.25977,116800,9667.25977
2012-04-17,9476.15039,9519.7998,9455.32031,9464.70996,109200,9464.70996
2012-04-16,9522.7002,9532.91016,9464.49023,9470.63965,113000,9470.63965
2012-04-13,9613.19043,9690.29004,9603.96973,9637.99023,171400,9637.99023
2012-04-12,9486.19043,9541.04004,9449.49023,9524.79004,134800,9524.79004
2012-04-11,9398.59961,9487.83984,9388.13965,9458.74023,155800,9458.74023
2012-04-10,9583.36035,9648.12012,9509.71973,9538.01953,134800,9538.01953
2012-04-09,9565.30957,9618.09961,9535.33008,9546.25977,111600,9546.25977
2012-04-06,9710.25,9739.58984,9659.16016,9688.4502,118400,9688.4502
2012-04-05,9737.50,9806.40039,9692.7002,9767.61035,165200,9767.61035
2012-04-04,10045.87988,10059.19043,9819.99023,9819.99023,147800,9819.99023
2012-04-03,10082.20996,10084.07031,10040.99023,10050.38965,112400,10050.38965
2012-04-02,10161.71973,10190.34961,10109.87012,10109.87012,152000,10109.87012
