571,571.52997,86393300,1.557,8569.32031,106600,2836.33008,1633370000,79.471,1.2499,1329.09998,3687720000,574.13
570.95996,574.13,83813800,1.5515,8721.01953,109800,2872.80005,2020100000,79.35,1.2571,1342.83997,4401570000,585.78003
583.40002,585.78003,110103000,1.5548,8655.87012,99200,2895.33008,1586190000,79.3,1.2614,1344.78003,3259430000,587.40997
588.20996,587.40997,90351100,1.5688,8752.30957,114200,2929.76001,1835480000,78.664,1.2645,1357.97998,3815350000,585.73999
585.44006,585.73999,89735800,1.5668,8824.07031,132600,2930.44995,1563080000,79.112,1.2577,1355.68994,3695700000,577.67004
579.04004,577.67004,81587800,1.5739,8798.34961,113200,2859.09009,1822200000,79.046,1.2691,1325.51001,4094470000,582.09998
577.29999,582.09998,71117900,1.5692,8734.62012,92800,2892.41992,3544010000,79.488,1.267,1335.02002,5271490000,570.76996
571.32996,570.76996,76095600,1.5587,8663.99023,127600,2836.15991,1514430000,80.26,1.2545,1313.71997,3501820000,572.02997
575,572.02997,69134100,1.5583,8730.49023,106000,2854.06006,1623160000,80.413,1.2565,1319.98999,3412940000,574.5
571.66998,574.5,50749300,1.5572,8874.11035,118600,2875.32007,1668580000,79.65,1.25,1331.84998,3286910000,569.05005
578,569.05005,70709100,1.5645,9006.78027,143800,2849.48999,1795850000,79.451,1.2499,1329.04004,3969370000,584
584.73004,584,105375200,1.5566,9003.48047,99800,2935.05005,2021190000,79.73,1.2469,1362.16003,4590480000,592.52002
594.88,592.52002,100023000,1.5512,9066.58984,121000,2951.22998,1845240000,79.418,1.2445,1365.51001,3301650000,599.40997
600.56,599.40997,60428200,1.5671,9104.16992,105600,2976.08008,1009330000,79.916,1.2654,1374.02002,2116390000,609.94006
607.08997,609.94006,121095800,1.5695,9079.7998,97000,2976.12012,1423990000,79.48,1.2583,1367.57996,3041520000,605.88
605.29999,605.88,104732600,1.5691,9020.75,108200,2937.33008,1437420000,79.825,1.2607,1354.68005,2745140000,613.89001
617.97003,613.89001,94851400,1.5603,8896.87988,92000,2931.77002,1455500000,79.828,1.2533,1352.45996,2904860000,608.20996
606.12,608.20996,127989400,1.5527,8857.73047,108400,2902.33008,1725730000,79.893,1.2389,1341.46997,3470600000,604.42993
600.23999,604.42993,117330500,1.5483,8851,98000,2887.97998,1635120000,79.614,1.2275,1341.44995,3426290000,598.89996
602.94995,598.89996,107010400,1.5522,8720.00977,141800,2866.18994,1719460000,79.579,1.231,1334.76001,3654440000,604.97003
605.12,604.97003,77856800,1.5514,8724.12012,122800,2908.46997,1373620000,79.376,1.2252,1356.78003,3212930000,606.91003
610.78992,606.91003,75315100,1.5493,8755,112000,2896.93994,1414470000,79.672,1.2233,1353.64001,2862720000,606.94
606.58997,606.94,73406200,1.5438,8726.74023,119000,2910.04004,1774160000,79.288,1.221,1363.67004,3566680000,606.25995
611.27997,606.25995,63175000,1.557,8795.5498,113200,2942.6001,1817040000,79.26,1.224,1372.78003,3642630000,614.32001
613.02997,614.32001,109215400,1.5633,8669.87012,117000,2965.8999,1735920000,78.824,1.2279,1376.51001,4043360000,604.29999
594.40002,604.29999,99367800,1.5643,8508.32031,103400,2925.30005,1810420000,79.1,1.2281,1362.66003,3925020000,603.83002
607.38,603.83002,121993900,1.5653,8488.08984,126200,2890.1499,1607140000,78.764,1.2276,1350.52002,3717180000,600.91998
574.45996,600.91998,141283100,1.5719,8365.90039,137400,2862.98999,1748410000,78.589,1.2271,1338.31006,3891290000,574.97003
579.76001,574.97003,219328200,1.5617,8443.09961,153400,2854.23999,1784150000,78.467,1.2164,1337.89001,3719170000,574.87994
575.01001,574.87994,101658200,1.5522,8566.63965,129000,2893.25,1981520000,78.375,1.2134,1360.02002,4429300000,585.16003
590.91998,585.16003,100984100,1.5506,8635.44043,112000,2958.09009,2102610000,78.194,1.2064,1385.96997,4399010000,595.03003
603.22998,595.03003,94785600,1.5496,8695.05957,140200,2945.84009,1483990000,78.13,1.2152,1385.30005,3212060000,610.76001
615.90997,610.76001,115581900,1.5687,8641.84961,123200,2939.52002,1801440000,78.273,1.2282,1379.31995,3821570000,606.81
602.84003,606.81,96125400,1.5733,8653.17969,127000,2920.20996,1722530000,78.47,1.2317,1375.31995,4440920000,607.78998
613.63,607.78998,83039600,1.569,8555.11035,141800,2909.77002,1822620000,78.203,1.2253,1365,4193740000,615.69995
617.29004,615.69995,86230200,1.5679,8726.29004,113000,2967.8999,1730210000,78.117,1.2308,1390.98999,3751170000,622.54993
622.76996,622.54993,75525800,1.5554,8803.30957,109400,2989.90991,1528260000,78.48,1.2239,1394.22998,3122050000,620.91003
619.39001,620.91003,72611700,1.5509,8881.16016,162400,3015.86011,1899240000,78.22,1.2176,1401.34998,3682490000,619.85999
617.85004,619.85999,61176500,1.564,8978.59961,151200,3011.25,1874580000,78.547,1.2379,1402.21997,3221790000,620.72998
618.70996,620.72998,55410600,1.5619,8891.44043,120000,3018.63989,1677970000,78.199,1.2412,1402.80005,3119610000,621.70007
623.38995,621.70007,48734700,1.5633,8885.15039,72000,3020.86011,1556460000,78.64,1.2405,1405.87,2767980000,630
631.87,630,69708100,1.5653,8929.87988,117600,3022.52002,1353380000,78.501,1.2358,1404.10999,2499990000,631.69
631.29993,631.69,85042300,1.563,8925.04004,104400,3016.97998,1567830000,78.578,1.2292,1403.93005,2930900000,630.82996
631.21002,630.82996,64335600,1.5668,9092.75977,115200,3030.92993,1536730000,78.26,1.2293,1405.53003,2655750000,636.33997
640,636.33997,63633500,1.5684,9162.5,132600,3062.38989,1937430000,78.361,1.2332,1415.51001,3114100000,648.10999
650.00995,648.10999,110690300,1.5684,9171.16016,91400,3076.59009,1640640000,78.707,1.2324,1418.16003,2922990000,665.15002
670.82001,665.15002,153346200,1.5687,9156.91992,84200,3076.20996,1451550000,78.877,1.2287,1418.13,2766320000,656.06006
654.41998,656.06006,203179900,1.5739,9131.74023,85800,3067.26001,1574220000,79.277,1.2362,1413.17004,3282950000,668.87
666.10999,668.87,141330700,1.5683,9178.12012,102800,3073.66992,1459130000,79.544,1.2318,1413.48999,3062690000,662.63
659.51001,662.63,105032200,1.5707,9070.75977,85800,3053.3999,1383860000,79.394,1.2344,1402.07996,3008240000,663.21997
679.99005,663.21997,109335100,1.5777,9085.38965,79400,3069.79004,1349740000,79.239,1.2465,1411.13,2598790000,675.67999
674.97998,675.67999,106752100,1.5861,9033.29004,124000,3073.18994,1383530000,78.491,1.2518,1410.43994,2472500000,674.79999
675.25,674.79999,66854200,1.5862,9069.80957,107600,3077.13989,1364740000,78.452,1.2561,1409.30005,2629090000,673.46997
670.63995,673.46997,50701700,1.5806,8983.78027,98200,3081.18994,1282900000,78.7,1.2516,1410.48999,2571220000,663.87
667.25,663.87,75674900,1.5791,8839.91016,122800,3048.70996,1216640000,78.753,1.2496,1399.47998,2530280000,665.23999
665.75995,665.23999,84580300,1.5822,8783.88965,123400,3066.95996,1394760000,78.517,1.2563,1406.57996,2938250000,674.97003
675.57001,674.97003,91973000,1.5833,8775.50977,110800,3075.06006,1505960000,78.685,1.2528,1404.93994,3200310000,670.22998
673.16998,670.22998,84093800,1.5793,8679.82031,111800,3069.27002,1495030000,78.619,1.2515,1403.43994,3389110000,676.27002
678.05005,676.27002,97799100,1.5881,8680.57031,119200,3135.81006,1918900000,78.283,1.2578,1432.12,3952870000,680.44
680.44995,680.44,82416600,1.5886,8871.65039,157200,3136.41992,1740640000,78.29,1.2593,1437.92004,3717620000,662.73999
665.10999,662.73999,121999500,1.5877,8869.37012,111800,3104.02002,1575370000,78.39,1.257,1429.07996,3223670000,660.59003
666.85004,660.59003,125995800,1.5906,8807.37988,95400,3104.53003,1586250000,78.39,1.2598,1433.56006,3509630000,669.79004
677.37,669.79004,178058300,1.5937,8959.95996,116200,3114.31006,1689140000,78.862,1.2639,1436.56006,3641200000,682.97998
689.95996,682.97998,149590000,1.5999,8995.15039,95000,3155.83008,1870050000,78.266,1.2798,1459.98999,4606550000,691.28003
699.34998,691.28003,150118500,1.599,9159.38965,198000,3183.94995,1984720000,78.25,1.2761,1465.77002,5041990000,699.77997
699.88,699.77997,99507800,1.6067,9123.76953,137600,3178.66992,1485390000,77.724,1.2855,1461.18994,3482430000,701.91003
700.26001,701.91003,93375800,1.6105,9232.20996,157200,3177.80005,1707200000,77.8,1.2895,1459.31995,3377390000,702.10004
699.15997,702.10004,81718700,1.6154,9086.98047,144600,3182.62012,1850920000,77.489,1.2988,1461.05005,3451360000,698.70007
702.41003,698.70007,84142100,1.623,9110,121800,3175.95996,1809130000,78.362,1.3122,1460.26001,3382520000,700.09003
686.86005,700.09003,142897300,1.6236,9069.29004,105800,3179.95996,2526250000,78.733,1.3101,1460.15002,4833870000,690.79004
688.26001,690.79004,159941600,1.624,9091.54004,128400,3160.78003,1704860000,78.85,1.3035,1456.89001,3008920000,673.54004
668.73999,673.54004,129697400,1.6221,8906.7002,109200,3117.72998,1975470000,78.35,1.3056,1441.58997,3739900000,665.17999
664.28998,665.17999,144125800,1.6217,8949.87012,124800,3093.69995,1738010000,78.278,1.2969,1433.31995,3565380000,681.32001
678.75,681.32001,148522500,1.625,8870.16016,135600,3136.6001,1691800000,78.13,1.2989,1447.15002,3150330000,667.10004
671.15997,667.10004,133777700,1.6216,8796.50977,99000,3116.22998,1864640000,77.855,1.2927,1440.67004,3509230000,659.39001
661.81,659.39001,135898700,1.6198,8786.0498,98200,3113.53003,1758170000,77.763,1.2906,1444.48999,3505080000,661.31006
664.86005,661.31006,156998100,1.6156,8746.87012,103600,3120.04004,1609570000,77.713,1.2857,1445.75,3321790000,671.45001
671.25,671.45001,106070300,1.6237,8824.58984,123400,3135.22998,1704050000,77.59,1.2914,1450.98999,3531640000,666.79999
665.20001,666.79999,92681400,1.6126,8863.2998,112000,3149.45996,1585190000,77.97,1.2844,1461.40002,3615860000,652.58997
646.88,652.58997,148501500,1.6126,8769.58984,124400,3136.18994,1607940000,78,1.288,1460.93005,3172940000,638.16998
638.64996,638.16998,159498500,1.6142,8596.23047,122400,3112.3501,1186260000,78.1,1.2919,1455.88,2328720000,635.84998
639.74005,635.84998,209649300,1.6073,8546.78027,133000,3065.02002,1645740000,78.512,1.29,1441.47998,3216320000,640.90997
646.5,640.90997,127589000,1.6182,8534.12012,139400,3051.78003,1788970000,78.47,1.3014,1432.56006,3225060000,628.09998
629.56,628.09998,136520300,1.6126,8577.92969,126800,3049.40991,1595020000,78.668,1.3017,1432.83997,3672540000,629.71002
632.34998,629.71002,115003700,1.6036,8701.30957,119800,3044.11011,1524840000,78.33,1.2972,1428.58997,3134750000,634.76001
635.37,634.76001,108125500,1.5989,8806.5498,139600,3064.17993,1563440000,78.223,1.2873,1440.13,3483810000,649.78998
648.87,649.78998,137442900,1.6009,8982.86035,165000,3101.16992,1736930000,78.15,1.2894,1454.92004,3568770000,644.60999
639.59003,644.60999,97259400,1.6047,9002.67969,134600,3104.12012,1770920000,78.29,1.293,1460.91003,3655320000,632.63995
631.04999,632.63995,119156100,1.6076,9010.70996,118200,3072.87012,2043290000,78.366,1.2956,1457.33997,3880030000,609.84003
612.41998,609.84003,186021500,1.6071,9014.25,116400,3005.62012,2225580000,78.67,1.2951,1433.18994,3875170000,634.02997
631,634.02997,136682700,1.6111,8954.2998,133000,3016.95996,1654130000,78.87,1.3045,1433.81995,3216220000,613.36005
621.43994,613.36005,176786400,1.6149,9055.2002,115600,2990.45996,1830840000,79.024,1.3123,1413.10999,3587670000,616.82996
620,616.82996,139631800,1.6055,8933.05957,132000,2981.69995,1967000000,79.264,1.3068,1408.75,3385970000,609.53998
609.43005,609.53998,164081400,1.6007,8929.33984,97200,2986.12012,1922660000,79.33,1.3021,1412.96997,3512640000,604
594.88,604,254608200,1.6006,8841.98047,149200,2987.94995,1839700000,79.89,1.3049,1411.93994,3284910000,595.31995
598.21997,595.31995,127500800,1.5946,8928.29004,135400,2977.22998,1806780000,79.86,1.2977,1412.16003,3577110000,596.54004
595.88995,596.54004,90324500,1.6029,8946.87012,140600,3020.06006,1880140000,79.786,1.2964,1427.58997,3929890000,576.79999
583.52002,576.79999,149843400,1.6125,9051.21973,137800,2982.12988,1834590000,80.294,1.2945,1414.19995,3732480000,584.62
590.22998,584.62,132283900,1.609,9007.44043,101400,2999.65991,1496210000,79.6,1.2934,1417.26001,2921040000,582.85004
573.83997,582.85004,93729300,1.6029,8975.15039,104800,3011.92993,1782430000,79.799,1.2898,1428.39001,3306970000,558
560.63,558,198412200,1.6071,8972.88965,131000,2937.29004,2059690000,79.62,1.2962,1394.53003,4356490000,537.75
540.41998,537.75,264036500,1.6029,8837.15039,106400,2895.58008,1876420000,79.8,1.292,1377.51001,3779520000,547.06
554.15002,547.06,232478400,1.6122,8757.59961,104000,2904.87012,1802580000,80.19,1.2936,1379.84998,3647350000,542.83002
538.90997,542.83002,128950500,1.6018,8676.44043,86400,2904.25,1379240000,80.417,1.2832,1380.03003,2567540000,542.89996
545.5,542.89996,133237300,1.5978,8661.0498,94800,2883.88989,1816260000,80.28,1.2794,1374.53003,3455550000,536.88
537.53003,536.88,119292600,1.5994,8664.73047,81000,2846.81006,2106590000,80.4,1.281,1355.48999,4109510000,525.62
525.20001,525.62,197477700,1.5991,8829.71973,161400,2836.93994,2010300000,79.933,1.2765,1353.32996,3928870000,527.67999
540.71008,527.67999,316723400,1.5977,9024.16016,199000,2853.12988,2187730000,79.354,1.2745,1359.88,4045910000,565.72998
571.91003,565.72998,205829400,1.5899,9153.2002,143000,2916.07007,1767240000,79.484,1.2711,1386.89001,3374800000,560.90997
564.25,560.90997,160688500,1.588,9142.63965,133600,2916.67993,1588750000,79.457,1.271,1387.81006,3207160000,561.70001
567.17004,561.70001,93250500,1.5875,9222.51953,134800,2926.55005,1430060000,79.39,1.2705,1391.03003,2667090000,571.5
575.90002,571.5,68206600,1.5841,9366.7998,147400,2966.8501,792750000,80.23,1.2732,1409.15002,1504960000,589.52997
589.54999,589.52997,157644900,1.5849,9388.94043,151600,2976.78003,1641710000,81.2,1.2763,1406.29004,2948960000,584.78003
577.26996,584.78003,133332500,1.5885,9423.2998,136800,2967.79004,1763320000,81.229,1.2734,1398.93994,3323120000,582.93994
590.21997,582.93994,130216100,1.59,9308.34961,118600,2991.78003,1725550000,81.34,1.2804,1409.93005,3359250000,589.36005
586.78998,589.36005,128674700,1.592,9400.87988,113400,3012.03003,1758440000,81.714,1.2815,1415.94995,3356850000,585.27997
593.64996,585.27997,97829900,1.5953,9446.00977,159800,3010.23999,2194240000,82.513,1.2825,1416.18005,3966000000,586.19
581.80005,586.19,91070000,1.593,9458.17969,110000,3002.19995,1667330000,82.569,1.2871,1409.45996,3074280000,575.85004
568.91003,575.85004,139267100,1.604,9432.45996,104000,2996.68994,1781760000,82.35,1.2982,1407.05005,3247710000,538.79004
528.94,538.79004,261159500,1.6025,9468.83984,116000,2973.69995,1800820000,82.049,1.297,1409.28003,4253920000,547.23999
553.39996,547.23999,294303100,1.6013,9545.16016,123200,2989.27002,1713460000,82.154,1.2932,1413.93994,3229700000,533.25
525,533.25,196760200,1.6011,9527.38965,133800,2978.04004,1613570000,81.925,1.2934,1418.06995,3125160000,529.81995
539.77002,529.81995,157621100,1.6039,9533.75,115200,2986.95996,1528430000,82.08,1.2973,1418.55005,2999430000,541.39001
547.77002,541.39001,148086400,1.6024,9525.32031,97200,3022.30005,1921860000,82.422,1.3006,1427.83997,3650230000,539
531.15002,539,121786000,1.6091,9581.45996,129400,3013.81006,1756220000,82.242,1.3051,1428.47998,3709050000,529.69
514.75,529.69,156314900,1.6103,9742.73047,212000,2992.15991,1833990000,81.825,1.3098,1419.44995,3349960000,509.78998
508.93005,509.78998,252394800,1.6089,9737.55957,247400,2971.33008,1786980000,82.395,1.3079,1413.57996,3210170000,518.82996
525,518.82996,189401800,1.6052,9828.87988,213600,3010.6001,1911420000,82.37,1.2965,1430.35999,3455610000,533.90002
531.47003,533.90002,156421300,1.6038,9923.00977,260400,3054.53003,2022130000,82.429,1.2927,1446.79004,4302240000,526.31
530,526.31,112342300,1.6069,10160.40039,277400,3044.36011,1933270000,82.363,1.2935,1435.81006,3869800000,521.73004
512.46997,521.73004,120422400,1.6111,10039.33008,274800,3050.38989,1691190000,82.47,1.3002,1443.68994,3686580000,519.33002
520.34998,519.33002,149067100,1.614,9940.05957,256600,3021.01001,2843090000,83.16,1.3064,1430.15002,5229160000,520.16998
519,520.16998,43938300,1.6107,10080.12012,141800,3012.6001,614230000,83.602,1.3073,1426.66003,1248960000,513
513.54004,513,75609100,1.6156,10230.36035,182000,2990.15991,1059190000,83.49,1.3154,1419.82996,2285030000,515.06
510.28998,515.06,113780100,1.6201,10322.98047,235200,2985.90991,1342790000,83.8,1.316,1418.09998,2830180000,509.58997
510.53003,509.58997,88569600,1.6249,10395.17969,202800,2960.31006,1143530000,84.2,1.3224,1402.43005,2426680000,532.17004
553.82001,532.17004,164873100,1.6255,10688.11035,219000,3019.51001,1557230000,84.4,1.3247,1426.18994,3204330000,549.03003
547.88,549.03003,140129500,1.6277,10599.00977,187800,3112.26001,2111300000,84.392,1.3243,1462.42004,4202600000,542.10004
536.96997,542.10004,88241300,1.6165,10508.05957,211400,3100.57007,1769420000,84.25,1.3178,1459.37,3829730000,527
522,527,148583400,1.6115,10578.57031,215000,3101.65991,1745140000,84.83,1.3173,1466.46997,3424290000,523.90002
529.21002,523.90002,121039100,1.6013,10652.63965,268600,3098.81006,1702540000,84.78,1.3191,1461.89001,3304970000,525.31
522.5,525.31,114676800,1.613,10801.57031,236600,3091.81006,1744380000,85.597,1.3218,1457.15002,3601600000,517.09998
528.54999,517.09998,101901100,1.6113,10879.08008,215000,3105.81006,1732510000,86.01,1.3242,1461.02002,3674390000,523.51001
521,523.51001,150286500,1.6168,10600.44043,226000,3121.76001,1754240000,86.112,1.3219,1472.12,4081840000,520.29999
502.68002,520.29999,87626700,1.6234,10609.63965,268400,3125.62988,1772600000,86.756,1.3188,1472.05005,3340650000,501.75
498.29996,501.75,183551900,1.623,10913.2998,286600,3117.5,1876050000,86.7,1.3219,1470.68005,3003010000,485.91995
494.64001,485.91995,219193100,1.6244,10747.74023,207400,3110.78003,1852870000,87.203,1.3177,1472.33997,3135350000,506.08997
510.31,506.08997,172701200,1.6093,10709.92969,248000,3117.54004,1692380000,87.25,1.305,1472.63,3384080000,502.68002
498.51999,502.68002,113419600,1.6076,10486.99023,198800,3136,1766510000,88.12,1.308,1480.93994,3706710000,500
504.56,500,118230700,1.6103,10620.87012,211200,3134.70996,1860070000,87.77,1.3106,1485.97998,3795740000,504.77002
508.81,504.77002,115386600,1.6055,10926.65039,220600,3143.17993,1790730000,87.173,1.3083,1492.56006,3570950000,514.01001
460,514.01001,215377400,1.6025,10824.30957,198200,3153.66992,1698190000,87.77,1.3064,1494.81006,3552010000,450.49997
451.68997,450.49997,365213100,1.6151,10866.71973,238400,3130.37988,2046990000,88.56,1.3254,1494.81995,3699430000,439.88
437.82996,439.88,302006600,1.6119,11113.9502,202800,3149.70996,1920250000,89.198,1.3334,1502.95996,3476290000,449.83002
458.5,449.83002,196379400,1.6089,11138.66016,275800,3154.30005,1935590000,89.4,1.3387,1500.18005,3388540000,458.26999
457,458.26999,142789500,1.6064,11191.33984,278200,3153.65991,2050670000,88.87,1.3311,1507.83997,3949640000,456.83002
456.98001,456.83002,104288800,1.5995,11260.34961,354200,3142.31006,2014350000,88.35,1.3282,1501.95996,3726810000,455.48999
459.10999,455.48999,79833600,1.6,11046.91992,385200,3142.12988,2190840000,89.95,1.3374,1498.10999,3999880000,453.62
453.91003,453.62,134871100,1.5872,11463.75,353400,3179.1001,2012930000,90.08,1.3318,1513.17004,3836320000,442.31998
444.04999,442.31998,119279300,1.5825,11357.07031,404400,3131.16992,1874750000,89.74,1.3317,1495.70996,3390000000,457.83997
456.47,457.83997,143336900,1.5826,11153.16016,328000,3171.58008,2150080000,88.7,1.3313,1511.29004,3618360000,457.34998
463.25,457.34998,148426600,1.5842,11369.12012,301200,3168.47998,2002740000,88.68,1.3315,1512.12,3611570000,468.22
474,468.22,176145200,1.579,11251.41016,275400,3165.12988,1955960000,90.13,1.3375,1509.39001,3614580000,474.98001
476.5,474.98001,158289600,1.5805,11307.28027,280000,3193.87012,1816480000,90.9,1.3458,1517.93005,2986150000,479.93002
479.50998,479.93002,129372600,1.5693,11173.83008,346200,3192,1551370000,90.753,1.3454,1517.01001,2684100000,467.89999
467.21005,467.89999,152263300,1.5759,11407.87012,238400,3186.48999,1786800000,90.74,1.3491,1519.43005,3414370000,467.01001
464.52002,467.01001,118801900,1.5805,11372.33984,190000,3196.87988,1822450000,91.129,1.3566,1520.32996,3385880000,466.58997
468.84998,466.58997,88818800,1.5858,11468.28027,202000,3198.65991,1924900000,91.49,1.3577,1521.38,3759740000,460.15997
461.10001,460.15997,97936300,1.5705,11309.12988,196200,3192.03003,1858670000,92.8,1.3651,1519.79004,3838510000,459.99002
457.69006,459.99002,108945900,1.5762,11385.94043,248000,3213.59009,1843840000,92.27,1.3511,1530.93994,3748910000,448.85001
446.00003,448.85001,119075600,1.5659,11662.51953,240800,3164.40991,2001800000,93.535,1.3584,1511.94995,4240570000,446.06
449.25,446.06,111795600,1.5667,11398.80957,268000,3131.48999,2052630000,93.542,1.3522,1502.42004,4274600000,450.81
