Date,Open,High,Low,Close,Volume,Adj Close
2013-03-28,3257.32007,3270.30005,3253.20996,3267.52002,1636800000,3267.52002
2013-03-27,3230.76001,3258.26001,3227.02002,3256.52002,1420130000,3256.52002
2013-03-26,3249.94995,3252.92993,3239.91992,3252.47998,1444500000,3252.47998
2013-03-25,3255.8501,3263.62988,3222.47998,3235.30005,1666010000,3235.30005
2013-03-22,3235.30005,3247.93994,3230.86011,3245.00,1681360000,3245.00
2013-03-21,3228.16992,3237.57007,3215.68994,3222.6001,1692260000,3222.6001
2013-03-20,3251.90991,3257.98999,3240.8999,3254.18994,1599120000,3254.18994
2013-03-19,3246.69995,3252.6001,3205.41992,3229.1001,1690680000,3229.1001
2013-03-18,3215.70996,3249.37012,3211.1001,3237.59009,1550510000,3237.59009
2013-03-15,3260.45996,3260.62012,3242.6499,3249.07007,2305230000,3249.07007
2013-03-14,3253.00,3258.92993,3250.23999,3258.92993,1651650000,3258.92993
2013-03-13,3243.04004,3251.44995,3230.62012,3245.12012,1577280000,3245.12012
2013-03-12,3244.8501,3249.78003,3229.91992,3242.32007,1673740000,3242.32007
2013-03-11,3237.73999,3252.87012,3233.66992,3252.87012,1628500000,3252.87012
2013-03-08,3245.8501,3248.69995,3227.88989,3244.37012,1611700000,3244.37012
2013-03-07,3224.50,3235.1001,3221.46997,3232.09009,1675640000,3232.09009
2013-03-06,3233.31006,3233.43994,3217.66992,3222.37012,1764020000,3222.37012
2013-03-05,3200.37988,3227.31006,3200.27002,3224.12988,1891510000,3224.12988
2013-03-04,3159.45996,3182.27002,3154.79004,3182.03003,1718290000,3182.03003
2013-03-01,3143.54004,3171.50,3129.3999,3169.73999,1870250000,3169.73999
2013-02-28,3161.42993,3182.6001,3159.71997,3160.18994,2022530000,3160.18994
2013-02-27,3129.71997,3177.80005,3127.27002,3162.26001,1727260000,3162.26001
2013-02-26,3126.22998,3135.57007,3105.36011,3129.6499,1847750000,3129.6499
2013-02-25,3180.59009,3186.25,3116.25,3116.25,1930990000,3116.25
2013-02-22,3149.09009,3161.82007,3139.55005,3161.82007,1581500000,3161.82007
2013-02-21,3154.87988,3155.18994,3118.62012,3131.48999,2052630000,3131.48999
2013-02-20,3211.98999,3213.25,3163.94995,3164.40991,2001800000,3164.40991
2013-02-19,3197.45996,3213.6001,3194.91992,3213.59009,1843840000,3213.59009
2013-02-15,3202.84009,3206.20996,3184.03003,3192.03003,1858670000,3192.03003
2013-02-14,3182.73999,3202.33008,3182.38989,3198.65991,1924900000,3198.65991
2013-02-13,3195.34009,3205.52002,3187.06006,3196.87988,1822450000,3196.87988
2013-02-12,3190.72998,3196.91992,3184.84009,3186.48999,1786800000,3186.48999
2013-02-11,3192.53003,3194.01001,3182.18994,3192.00,1551370000,3192.00
2013-02-08,3178.06006,3196.88989,3177.17993,3193.87012,1816480000,3193.87012
2013-02-07,3167.43994,3170.41992,3135.97998,3165.12988,1955960000,3165.12988
2013-02-06,3159.37988,3174.82007,3157.3501,3168.47998,2002740000,3168.47998
2013-02-05,3140.8999,3178.52002,3136.82007,3171.58008,2150080000,3171.58008
2013-02-04,3161.71997,3169.62988,3130.57007,3131.16992,1874750000,3131.16992
2013-02-01,3162.93994,3183.13989,3154.90991,3179.1001,2012930000,3179.1001
2013-01-31,3140.66992,3154.17993,3136.82007,3142.12988,2190840000,3142.12988
2013-01-30,3157.42993,3164.06006,3135.83008,3142.31006,2014350000,3142.31006
2013-01-29,3149.62012,3156.93994,3133.11011,3153.65991,2050670000,3153.65991
2013-01-28,3152.16992,3161.83008,3144.88989,3154.30005,1935590000,3154.30005
2013-01-25,3140.6499,3156.19995,3135.86011,3149.70996,1920250000,3149.70996
2013-01-24,3125.66992,3153.56006,3124.44995,3130.37988,2046990000,3130.37988
2013-01-23,3155.82007,3161.06006,3149.73999,3153.66992,1698190000,3153.66992
2013-01-22,3135.62988,3143.17993,3121.54004,3143.17993,1790730000,3143.17993
2013-01-18,3127.90991,3134.72998,3119.19995,3134.70996,1860070000,3134.70996
2013-01-17,3130.48999,3144.05005,3125.79004,3136.00,1766510000,3136.00
2013-01-16,3110.71997,3124.6499,3106.79004,3117.54004,1692380000,3117.54004
2013-01-15,3101.06006,3112.29004,3093.32007,3110.78003,1852870000,3110.78003
2013-01-14,3113.6499,3123.47998,3104.08008,3117.50,1876050000,3117.50
2013-01-11,3122.12012,3126.59009,3114.1001,3125.62988,1772600000,3125.62988
2013-01-10,3125.63989,3127.71997,3098.46997,3121.76001,1754240000,3121.76001
2013-01-09,3099.6499,3111.21997,3096.34009,3105.81006,1732510000,3105.81006
2013-01-08,3098.45996,3103.38989,3076.6001,3091.81006,1744380000,3091.81006
2013-01-07,3089.16992,3102.3501,3083.87988,3098.81006,1702540000,3098.81006
2013-01-04,3100.87988,3108.43994,3090.81006,3101.65991,1745140000,3101.65991
2013-01-03,3108.48999,3118.17993,3092.28003,3100.57007,1769420000,3100.57007
