Date,Open,High,Low,Close,Volume,Adj Close
2015-02-05,42.22,42.64,41.86,42.45,36548200,42.15004
2015-02-04,41.94,42.21,41.36,41.84,41614800,41.54435
2015-02-03,41.63,41.93,41.05,41.60,52082400,41.30604
2015-02-02,40.59,41.37,40.23,41.28,50352500,40.9883
2015-01-30,41.55,41.58,40.35,40.40,78004900,40.11452
2015-01-29,40.93,42.12,40.79,42.01,63585300,41.71314
2015-01-28,42.74,42.79,41.16,41.19,84507100,40.89894
2015-01-27,42.95,43.20,42.11,42.66,169164000,42.35855
2015-01-26,47.00,47.13,46.24,47.01,42525500,46.67781
2015-01-23,47.36,47.39,46.80,47.18,26211600,46.84661
2015-01-22,46.38,47.14,46.08,47.13,35898000,46.79697
2015-01-21,45.94,46.14,45.48,45.92,39081100,45.59551
2015-01-20,46.30,46.65,45.57,46.39,36161900,46.06219
2015-01-16,45.31,46.28,45.17,46.24,35695300,45.91325
2015-01-15,46.22,46.38,45.41,45.48,32742300,45.15862
2015-01-14,45.96,46.24,45.62,45.96,29719600,45.63523
2015-01-13,46.97,47.91,46.06,46.36,35270600,46.03241
2015-01-12,47.42,47.54,46.36,46.60,23651900,46.27071
2015-01-09,47.61,47.82,46.90,47.19,23942800,46.85654
2015-01-08,46.75,47.75,46.72,47.59,29645200,47.25372
2015-01-07,45.98,46.46,45.49,46.23,29114100,45.90332
2015-01-06,46.38,46.75,45.54,45.65,36447900,45.32742
2015-01-05,46.37,46.73,46.25,46.33,39673900,46.00262
2015-01-02,46.66,47.42,46.54,46.76,27913900,46.42958
2014-12-31,46.73,47.44,46.45,46.45,21552500,46.12177
2014-12-30,47.44,47.62,46.84,47.02,16384700,46.68774
2014-12-29,47.70,47.78,47.26,47.45,14439500,47.1147
2014-12-26,48.41,48.41,47.82,47.88,13197800,47.54167
2014-12-24,48.64,48.64,48.08,48.14,11437800,47.79983
2014-12-23,48.37,48.80,48.13,48.45,23648100,48.10764
2014-12-22,47.78,48.12,47.71,47.98,26566000,47.64096
2014-12-19,47.63,48.10,47.17,47.66,64551200,47.32322
2014-12-18,46.58,47.52,46.34,47.52,40105600,47.18421
2014-12-17,45.05,45.95,44.90,45.74,34970900,45.41679
2014-12-16,45.90,46.34,45.13,45.16,47801400,44.84089
2014-12-15,47.20,47.67,46.55,46.67,29247800,46.34021
2014-12-12,46.78,47.73,46.67,46.95,34248400,46.61824
2014-12-11,47.08,47.74,46.68,47.17,29060400,46.83668
2014-12-10,47.58,47.66,46.70,46.90,30431800,46.56859
2014-12-09,47.11,47.92,47.05,47.59,24330500,47.25372
2014-12-08,48.26,48.35,47.45,47.70,26663100,47.36294
2014-12-05,48.82,48.97,48.38,48.42,27313400,48.07785
2014-12-04,48.39,49.06,48.20,48.84,30320400,48.49488
2014-12-03,48.44,48.50,47.81,48.08,23534800,47.74025
2014-12-02,48.84,49.05,48.20,48.46,25743000,48.11757
2014-12-01,47.88,48.78,47.71,48.62,31191600,48.27644
2014-11-28,47.95,48.20,47.61,47.81,21534400,47.47216
2014-11-26,47.49,47.99,47.28,47.75,27163600,47.41258
2014-11-25,47.66,47.97,47.45,47.47,28007900,47.13456
2014-11-24,47.99,48.00,47.39,47.59,35434200,47.25372
2014-11-21,49.02,49.05,47.57,47.98,42883100,47.64096
2014-11-20,48.00,48.70,47.87,48.70,21500700,48.35587
2014-11-19,48.66,48.75,47.93,48.22,26176800,47.87926
2014-11-18,49.13,49.33,48.70,48.74,23995500,48.39559
2014-11-17,49.41,49.71,49.14,49.46,30315500,48.80269
2014-11-14,49.74,50.05,49.39,49.58,29081700,48.9211
2014-11-13,48.81,49.65,48.71,49.61,26208800,48.9507
2014-11-12,48.56,48.92,48.52,48.78,22722000,48.13173
2014-11-11,48.85,48.95,48.65,48.87,23445200,48.22053
2014-11-10,48.65,49.15,48.55,48.89,36370100,48.24026
2014-11-07,48.92,48.92,48.29,48.68,28000600,48.03305
2014-11-06,47.86,48.86,47.79,48.70,33037800,48.05279
2014-11-05,47.80,47.90,47.26,47.86,22449600,47.22395
2014-11-04,47.30,47.73,47.25,47.57,21530800,46.93781
2014-11-03,46.89,47.46,46.73,47.44,23130400,46.80953
2014-10-31,46.94,46.97,46.48,46.95,35849700,46.32605
2014-10-30,46.32,46.32,45.77,46.05,30073900,45.43801
2014-10-29,46.44,46.70,46.34,46.62,30276100,46.00043
2014-10-28,45.86,46.50,45.77,46.49,29024600,45.87216
2014-10-27,45.71,46.10,45.71,45.91,30371300,45.29987
2014-10-24,46.83,46.90,45.18,46.13,61076700,45.51694
2014-10-23,44.62,45.45,44.53,45.02,45451900,44.4217
2014-10-22,45.00,45.07,44.23,44.38,33570900,43.7902
2014-10-21,44.36,44.98,44.19,44.88,36433800,44.28356
2014-10-20,43.06,44.14,42.81,44.08,34527900,43.49419
2014-10-17,43.20,43.94,42.79,43.63,40683300,43.05017
2014-10-16,42.53,43.08,42.22,42.74,49040400,42.172
2014-10-15,43.00,43.39,42.10,43.22,60218700,42.64562
2014-10-14,43.87,44.38,43.56,43.73,38115700,43.14884
2014-10-13,43.82,44.56,43.49,43.65,37100200,43.0699
2014-10-10,45.60,46.12,43.95,44.03,51978100,43.44485
2014-10-09,46.50,46.80,45.74,45.85,34422800,45.24066
2014-10-08,45.48,46.89,45.34,46.78,33031000,46.15831
2014-10-07,45.86,45.93,45.42,45.53,25723700,44.92492
2014-10-06,46.12,46.30,45.92,46.09,20604000,45.47747
2014-10-03,45.98,46.30,45.61,46.09,32453200,45.47747
2014-10-02,45.83,46.10,45.64,45.76,25119400,45.15186
2014-10-01,46.27,46.53,45.85,45.90,38088400,45.29
2014-09-30,46.37,46.48,46.01,46.36,33033100,45.74389
2014-09-29,45.98,46.56,45.76,46.44,26091000,45.82282
2014-09-26,45.93,46.62,45.76,46.41,27078800,45.79322
2014-09-25,46.88,47.09,46.03,46.04,33077400,45.42814
2014-09-24,46.63,47.11,46.34,47.08,26582700,46.45432
2014-09-23,46.85,46.98,46.47,46.56,33430300,45.94123
2014-09-22,47.30,47.38,46.98,47.06,38686100,46.43459
2014-09-19,46.81,47.57,46.60,47.52,202522400,46.88847
2014-09-18,46.59,46.83,46.46,46.68,35556600,46.05964
2014-09-17,46.26,46.69,46.23,46.52,38311900,45.90176
2014-09-16,46.39,46.85,46.29,46.76,27910600,46.13857
2014-09-15,46.54,46.71,46.10,46.24,37667600,45.62548
2014-09-12,46.91,47.02,46.60,46.70,38244700,46.07937
2014-09-11,46.74,47.00,46.47,47.00,29216400,46.37538
2014-09-10,46.82,46.94,46.28,46.84,27302400,46.21751
2014-09-09,46.47,46.97,46.42,46.76,40302400,46.13857
2014-09-08,46.02,46.80,45.99,46.47,45736700,45.85243
2014-09-05,45.11,45.93,45.11,45.91,36939400,45.29987
2014-09-04,44.74,45.27,44.72,45.26,26475500,44.6585
2014-09-03,44.53,45.11,44.53,44.96,33684500,44.36249
2014-09-02,45.43,45.46,44.85,45.09,22976800,44.49076
2014-08-29,45.09,45.44,44.86,45.43,21607600,44.82625
2014-08-28,44.75,44.98,44.61,44.88,17657600,44.28356
2014-08-27,44.90,45.00,44.76,44.87,21287900,44.27369
2014-08-26,45.31,45.40,44.94,45.01,14873100,44.41183
2014-08-25,45.40,45.44,45.04,45.17,16910000,44.5697
2014-08-22,45.35,45.47,45.07,45.15,18294500,44.54997
2014-08-21,44.84,45.25,44.83,45.22,22285500,44.61904
2014-08-20,45.34,45.40,44.90,44.95,24770500,44.35263
2014-08-19,44.97,45.34,44.83,45.33,28139500,44.72758
2014-08-18,44.94,45.11,44.68,45.11,26891100,44.23422
2014-08-15,44.58,44.90,44.40,44.79,41611300,43.92043
2014-08-14,44.08,44.42,44.01,44.27,19313200,43.41053
2014-08-13,43.68,44.18,43.52,44.08,22889500,43.22422
2014-08-12,43.04,43.59,43.00,43.52,21431100,42.67509
2014-08-11,43.26,43.45,43.02,43.20,20351600,42.3613
2014-08-08,43.23,43.32,42.91,43.20,28942700,42.3613
2014-08-07,42.84,43.45,42.65,43.23,30314900,42.39072
2014-08-06,42.74,43.17,42.21,42.74,24634000,41.91023
2014-08-05,43.31,43.46,42.83,43.08,26266400,42.24363
2014-08-04,42.97,43.47,42.81,43.37,34277400,42.528
2014-08-01,43.21,43.25,42.60,42.86,31170300,42.0279
2014-07-31,43.38,43.69,43.08,43.16,31537500,42.32208
2014-07-30,44.07,44.10,43.29,43.58,31921400,42.73392
2014-07-29,43.91,44.09,43.64,43.89,27763100,43.03791
2014-07-28,44.36,44.51,43.93,43.97,29684200,43.11636
2014-07-25,44.30,44.66,44.30,44.50,26737700,43.63606
2014-07-24,44.93,45.00,44.32,44.40,30725300,43.53801
2014-07-23,45.45,45.45,44.62,44.87,52362900,43.99888
2014-07-22,45.00,45.15,44.59,44.83,43095800,43.95966
2014-07-21,44.56,45.16,44.22,44.84,37604400,43.96946
2014-07-18,44.65,44.84,44.25,44.69,43407500,43.82237
2014-07-17,45.45,45.71,44.25,44.53,82180300,43.66548
2014-07-16,42.51,44.31,42.48,44.08,63318000,43.22422
2014-07-15,42.33,42.47,42.03,42.45,28748700,41.62586
2014-07-14,42.22,42.45,42.04,42.14,21881100,41.32188
2014-07-11,41.70,42.09,41.48,42.09,24083000,41.27285
2014-07-10,41.37,42.00,41.05,41.69,21854700,40.88062
2014-07-09,41.98,41.99,41.53,41.67,18445900,40.861
2014-07-08,41.87,42.00,41.61,41.78,31218200,40.96887
2014-07-07,41.75,42.12,41.71,41.99,21952400,41.17479
2014-07-03,41.91,41.99,41.56,41.80,15969300,40.98848
2014-07-02,41.73,41.90,41.53,41.90,20208100,41.08654
2014-07-01,41.86,42.15,41.69,41.87,26917000,41.05712
2014-06-30,42.17,42.21,41.70,41.70,30805500,40.89042
2014-06-27,41.61,42.29,41.51,42.25,74640000,41.42974
2014-06-26,41.93,41.94,41.43,41.72,23604400,40.91004
2014-06-25,41.70,42.05,41.46,42.03,20049100,41.21402
2014-06-24,41.83,41.94,41.56,41.75,26509100,40.93945
2014-06-23,41.73,42.00,41.69,41.99,18743900,41.17479
2014-06-20,41.45,41.83,41.38,41.68,47764900,40.87081
2014-06-19,41.57,41.77,41.33,41.51,19828200,40.70411
2014-06-18,41.61,41.74,41.18,41.65,27097000,40.8414
2014-06-17,41.29,41.91,40.34,41.68,22518600,40.87081
2014-06-16,41.04,41.61,41.04,41.50,24205300,40.69431
2014-06-13,41.10,41.57,40.86,41.23,26310000,40.42955
2014-06-12,40.81,40.88,40.29,40.58,29818900,39.79217
2014-06-11,40.93,41.07,40.77,40.86,18040000,40.06673
2014-06-10,41.03,41.16,40.86,41.11,15117700,40.31188
2014-06-09,41.39,41.48,41.02,41.27,15019200,40.46877
2014-06-06,41.48,41.66,41.24,41.48,24060500,40.67469
2014-06-05,40.59,41.25,40.40,41.21,31865200,40.40993
2014-06-04,40.21,40.37,39.86,40.32,23209000,39.53722
2014-06-03,40.60,40.68,40.25,40.29,18068900,39.5078
2014-06-02,40.95,41.09,40.68,40.79,18504300,39.99809
2014-05-30,40.45,40.97,40.25,40.94,34567600,40.14518
2014-05-29,40.15,40.35,39.91,40.34,19888200,39.55683
2014-05-28,40.14,40.19,39.82,40.01,25711500,39.23323
2014-05-27,40.26,40.26,39.81,40.19,26160600,39.40974
2014-05-23,40.37,40.37,40.00,40.12,18020000,39.3411
2014-05-22,40.29,40.35,39.85,40.10,20201800,39.32148
2014-05-21,39.80,40.35,39.74,40.35,22398700,39.56663
2014-05-20,39.68,39.94,39.46,39.68,21320900,38.90964
2014-05-19,39.61,39.82,39.46,39.75,24537400,38.97828
2014-05-16,39.67,39.84,39.27,39.83,29867100,39.05673
2014-05-15,40.09,40.40,39.51,39.60,37793200,38.83119
2014-05-14,40.30,40.45,40.05,40.24,18818700,39.45877
2014-05-13,39.92,40.50,39.85,40.42,27004800,39.63527
2014-05-12,39.74,40.02,39.65,39.97,22782600,38.91945
2014-05-09,39.54,39.85,39.37,39.54,29647600,38.50075
2014-05-08,39.34,39.90,38.97,39.64,32120400,38.59812
2014-05-07,39.22,39.51,38.51,39.42,41744500,38.3839
2014-05-06,39.29,39.35,38.95,39.06,27112400,38.03337
2014-05-05,39.52,39.64,39.30,39.43,22460900,38.39364
2014-05-02,40.31,40.34,39.66,39.69,43416600,38.6468
2014-05-01,40.24,40.36,39.95,40.00,28787400,38.94866
2014-04-30,40.40,40.50,40.17,40.40,35458700,39.33815
2014-04-29,41.10,41.19,40.39,40.51,29636200,39.44525
2014-04-28,40.14,41.29,40.09,40.87,50610200,39.79579
2014-04-25,40.29,40.68,39.75,39.91,56876800,38.86102
2014-04-24,39.74,39.97,39.30,39.86,42381600,38.81234
2014-04-23,39.99,39.99,39.47,39.69,24602800,38.6468
2014-04-22,39.96,40.14,39.83,39.99,27056700,38.93892
2014-04-21,40.13,40.15,39.79,39.94,22221200,38.89023
2014-04-17,40.01,40.20,39.51,40.01,36689400,38.95839
2014-04-16,40.06,40.42,39.91,40.40,30615800,39.33815
2014-04-15,39.34,39.96,39.05,39.75,33968700,38.70523
2014-04-14,39.11,39.41,38.90,39.18,32006600,38.15021
2014-04-11,39.00,39.79,39.00,39.21,34330200,38.17942
2014-04-10,40.44,40.69,39.09,39.36,45960800,38.32548
2014-04-09,39.93,40.55,39.88,40.47,27398700,39.40631
2014-04-08,39.75,39.93,39.20,39.82,35918600,38.77339
2014-04-07,39.96,40.27,39.74,39.80,37559600,38.75391
2014-04-04,41.25,41.39,39.64,39.87,51409600,38.82207
2014-04-03,41.29,41.29,40.71,41.01,30139600,39.93211
2014-04-02,41.44,41.66,41.17,41.35,28666700,40.26317
2014-04-01,41.15,41.59,41.07,41.42,32605000,40.33133
