73.04,72.95,4413400,1.7013,15115.7998,118600,4359.33008,1845460000,102.101,1.3595,1959.47998,2952150000
72.74,72.61,3904500,1.7025,15361.16016,189900,4368.04004,2721380000,101.9,1.3603,1962.87,4336240000
72.95,72.89,2354200,1.6978,15349.41992,190000,4368.68018,1712930000,101.922,1.3601,1962.60999,2717630000
72.27,72.38,2948600,1.6979,15369.28027,120000,4350.3501,2014700000,101.855,1.363,1949.97998,3089700000
72.44,72.44,2218800,1.7022,15376.24023,122700,4379.75977,1722820000,101.691,1.3607,1959.53003,3106710000
72.62,72.85,2075300,1.7031,15266.61035,108400,4379.0498,1554070000,101.39,1.3646,1957.21997,2778840000
72.43,72,7315500,1.7114,15308.49023,105400,4397.93018,3964930000,101.318,1.3693,1960.95996,4290590000
72.09,72.36,2771300,1.7152,15095,131000,4408.18018,1848110000,101.536,1.3677,1960.22998,3037350000
72.65,73.01,4718400,1.7165,15162.09961,102000,4458.6499,1942550000,101.808,1.3655,1973.31995,3188240000
72.95,72.76,2682100,1.7147,15326.2002,137500,4457.72998,1599480000,102.201,1.3603,1974.62,2851480000
73.07,73.57,1396100,1.7149,15369.96973,116800,4485.93018,1001730000,102.07,1.3594,1985.43994,1998090000
72.59,72.68,1768300,1.7128,15348.29004,114200,4451.52979,1691390000,101.848,1.3607,1977.65002,2681260000
71.11,71.14,2789000,1.7131,15437.12988,108800,4391.45996,2221820000,101.52,1.3612,1963.70996,3302430000
70.46,71.57,1749500,1.7152,15379.44043,84000,4419.02979,1736960000,101.591,1.3644,1972.82996,2858800000
71.73,71.7,1853200,1.7136,15314.41016,117700,4396.2002,1682920000,101.293,1.3603,1964.68005,3165690000
72.55,72.26,1930600,1.7115,15302.65039,118300,4415.49023,1511250000,101.328,1.3608,1967.56995,2684630000
72.8,72.88,1862500,1.708,15216.46973,112900,4440.41992,1579660000,101.565,1.3619,1977.09998,2744920000
72.55,72.29,2752700,1.7144,15164.04004,123600,4416.39014,1772030000,101.686,1.3567,1973.28003,3328740000
72.11,72.38,1512600,1.7135,15296.82031,96300,4425.97021,2059340000,101.72,1.3523,1981.56995,3390950000
71.9,71.39,2032400,1.7109,15395.16016,101000,4363.4502,2055240000,101.241,1.3528,1958.12,3381680000
72.5,72.55,2856900,1.7085,15379.2998,98200,4432.1499,1823580000,101.353,1.3526,1978.21997,3106060000
72.13,71.96,1906100,1.7075,15370.25977,102500,4424.7002,1557820000,101.387,1.3521,1973.63,2611160000
72.34,72.26,1769500,1.7061,15215.70996,92200,4456.02002,1724440000,101.456,1.3468,1983.53003,2890480000
72.3,72.04,1873800,1.7032,15215.70996,0,4473.7002,1909810000,101.528,1.346,1987.01001,2869720000
72.54,72.8,2414100,1.6985,15343.28027,115400,4472.10986,1935090000,101.814,1.3463,1987.97998,3203530000
72.39,72.62,1996700,1.6977,15328.55957,100100,4449.56006,1711430000,101.826,1.3432,1978.33997,2638960000
72.7,72.7,1721800,1.6983,15284.41992,122000,4444.91016,1783250000,101.87,1.3433,1978.91003,2803320000
72.5,72.27,1916100,1.6944,15457.87012,119900,4442.7002,2090810000,102.101,1.341,1969.94995,3183300000
71.31,71.89,2667600,1.6909,15529.40039,115600,4462.8999,1872430000,102.85,1.3393,1970.06995,3448250000
69.01,69.25,3822100,1.6883,15618.07031,98800,4369.77002,2273380000,102.85,1.3388,1930.67004,4193000000
68.95,68.94,2109000,1.6823,15646.23047,117500,4352.64014,2050340000,102.584,1.3423,1925.15002,3789660000
68.3,68.77,3037300,1.6858,15620.76953,154100,4383.89014,1677400000,102.559,1.342,1938.98999,3072920000
68.73,68.97,3456700,1.6877,15523.11035,143300,4352.83984,1916180000,102.593,1.3375,1920.20996,3462520000
68.69,68.23,2455700,1.6852,15474.5,123600,4355.0498,1819310000,102.047,1.3379,1920.23999,3539150000
68.08,67.83,2292500,1.6835,15320.30957,131500,4334.97021,1866330000,102.009,1.3364,1909.56995,3230520000
68.5,68.39,1573200,1.6777,15159.79004,135500,4370.8999,1759060000,102.061,1.3412,1931.58997,2902280000
68.61,68.97,2196900,1.6788,15232.37012,143100,4401.33008,1537880000,102.218,1.3384,1936.92004,2784890000
69.12,68.79,1919200,1.6811,14778.37012,177200,4389.25,1560220000,102.226,1.3367,1933.75,2611700000
69.89,69.79,1881800,1.6688,15130.51953,114600,4434.12988,1611690000,102.456,1.3368,1946.71997,2718020000
70.88,70.05,1318700,1.6688,15161.30957,89300,4453,1549820000,102.436,1.3369,1955.18005,2609460000
70.44,70.07,4311600,1.6694,15213.62988,96300,4464.93018,1799460000,102.342,1.3392,1955.06006,3023380000
71.09,71.06,1707300,1.6728,15314.57031,92700,4508.31006,1571100000,102.54,1.3361,1971.73999,2638160000
71.78,72.05,1997800,1.6619,15318.33984,88700,4527.50977,1556560000,102.89,1.3321,1981.59998,2656430000
71.07,71.02,3395300,1.6601,15322.59961,77300,4526.47998,1502030000,103.716,1.3263,1986.51001,2579380000
71.89,71.73,1886900,1.6581,15449.79004,94200,4532.1001,1421730000,103.81,1.328,1992.37,2638920000
72.44,72.04,1443900,1.6573,15454.4502,92700,4538.5498,1311810000,103.941,1.3244,1988.40002,2301860000
71.79,71.82,1709000,1.658,15586.2002,117700,4557.3501,1384620000,103.982,1.3194,1997.92004,2233880000
71.53,71.53,1848200,1.6547,15539.19043,102300,4570.64014,1469620000,104.08,1.3176,2000.02002,2451950000
71.23,71.55,1705600,1.6577,15613.25,81900,4569.62012,1389470000,103.86,1.3197,2000.12,2344350000
71.77,71.37,1062900,1.6589,15521.21973,86400,4557.7002,1309580000,103.661,1.3184,1996.73999,2282400000
72.06,71.9,1659500,1.6601,15534.82031,102200,4580.27002,1352830000,104.037,1.3139,2003.37,2259130000
72.55,72.1,2161400,1.6618,15459.86035,99300,4598.18994,1859080000,104.252,1.3136,2002.28003,2819980000
72.63,72.43,1971400,1.6475,15424.58984,111000,4572.56006,1897450000,105.06,1.3133,2000.71997,2809980000
72.6,72.46,1976000,1.6455,15476.59961,74800,4562.29004,1728700000,104.818,1.3145,1997.65002,3072410000
72.87,73.13,1736200,1.6342,15668.59961,122600,4582.8999,1641830000,105.119,1.2945,2007.70996,2818300000
73.58,73.39,1373500,1.6328,15728.34961,137800,4592.29004,1670210000,105.07,1.2952,2001.54004,2789090000
72.25,72.42,1648300,1.611,15676.17969,110900,4552.29004,1956550000,105.99,1.2899,1988.43994,2882830000
72.03,72.33,2213500,1.6107,15668.67969,109600,4586.52002,1808650000,106.201,1.2943,1995.68994,2912430000
72.4,72.42,1708800,1.6194,15705.11035,95600,4591.81006,1704850000,106.8,1.2908,1997.44995,2941690000
70.63,70.98,3145600,1.622,15749.15039,106100,4567.6001,1784170000,107.09,1.2917,1985.54004,3206570000
70.01,70.27,3867700,1.6258,15788.78027,109700,4518.8999,1940520000,107.314,1.2949,1984.13,2776530000
68.03,70.73,5965200,1.6231,15909.2002,130300,4552.75977,1879350000,107.174,1.2939,1998.97998,3160310000
67.28,67.3,9463300,1.6275,15948.29004,183400,4562.18994,1796710000,107.16,1.2962,2001.56995,3209420000
68.12,67.91,5173900,1.6263,15948.29004,0,4593.43018,1774840000,108.313,1.2879,2011.35999,3235340000
66.7,66.94,6790000,1.6375,15911.53027,121300,4579.79004,3178490000,108.751,1.2918,2010.40002,4880220000
67.11,67.2,4122200,1.631,15888.66992,114700,4527.68994,1881520000,108.958,1.2836,1994.29004,3349670000
67.77,67.79,4414100,1.6358,16067.57031,143100,4508.68994,1847730000,108.792,1.2844,1982.77002,3279350000
68.85,69.03,3879800,1.6401,16321.16992,171300,4555.22021,1765260000,108.887,1.2857,1998.30005,3313850000
67.49,67.71,3622900,1.6342,16205.90039,129100,4466.75,1939610000,108.987,1.2786,1965.98999,3273050000
67.69,68.36,2286600,1.6316,16167.4502,133300,4512.18994,1637480000,108.65,1.2749,1982.84998,2929440000
69.49,69.22,3379600,1.6246,16374.13965,148700,4505.8501,1737750000,109.303,1.2681,1977.80005,3094440000
69.13,69.19,2887200,1.6247,16229.86035,127400,4493.39014,2200380000,109.45,1.269,1972.29004,3951100000
67.83,67.54,4650600,1.6208,16310.63965,107900,4422.08984,2312630000,109.685,1.2629,1946.16003,4188590000
67.59,67.06,3936900,1.6182,16173.51953,152500,4430.2002,2165500000,109.06,1.2615,1946.17004,4012510000
68.56,68.4,2873600,1.6141,16082.25,137100,4475.62012,1777640000,108.39,1.2669,1967.90002,3561320000
67.4,67.67,1586000,1.5975,15661.99023,175400,4454.7998,1828240000,109.739,1.251,1964.81995,3358690000
66,65.96,3308200,1.6078,15708.65039,139700,4385.2002,2111360000,108.823,1.2645,1935.09998,3687870000
67.83,67.99,3562500,1.6104,15890.9502,127600,4468.58984,2451630000,107.951,1.2678,1968.89001,4441890000
65.37,65.66,3376800,1.6153,15783.83008,134800,4378.33984,2264220000,108.273,1.2721,1928.20996,4324020000
63.01,63.29,4640900,1.6112,15595.98047,150200,4276.24023,2765750000,107.944,1.2681,1906.13,4550540000
62.17,61.68,4822100,1.6051,15478.92969,141000,4213.66016,2467830000,107.761,1.2613,1874.73999,4352580000
59.61,60.88,4189500,1.6071,15300.5498,186100,4227.16992,2496120000,107.098,1.2693,1877.69995,4812010000
60.72,62.19,8333600,1.5908,15300.5498,0,4215.31982,3058740000,107.001,1.2657,1862.48999,6090800000
63.46,62.86,6640000,1.5962,14936.50977,0,4217.39014,2591940000,106.12,1.2802,1862.76001,5073150000
64.25,64.52,6540800,1.6077,15073.51953,152600,4258.43994,2260070000,106.398,1.2796,1886.76001,4482120000
64.84,64.68,4266200,1.6095,14738.37988,198900,4316.06982,1717370000,106.872,1.2761,1904.01001,3331210000
66.31,66.43,3222800,1.6175,14532.50977,178600,4419.47998,1997580000,106.8,1.2808,1941.28003,3987090000
65.62,65.04,2363300,1.6116,15111.23047,162000,4382.8501,1967020000,106.9,1.2722,1927.10999,3761930000
66.26,65.92,1783800,1.6051,14804.28027,143000,4452.79004,1952380000,107.165,1.2642,1950.81995,3789250000
66.84,67.01,1391600,1.6022,15195.76953,137400,4483.72021,1754300000,108.175,1.265,1964.57996,3078380000
67.45,67.03,1490800,1.6084,15138.95996,119600,4485.93018,1585580000,108.09,1.2668,1961.63,3538860000
68.21,68.37,1951100,1.6126,15291.63965,121800,4564.29004,1966920000,107.74,1.2706,1985.05005,3653260000
67.23,67.93,2054400,1.6136,15388.71973,121000,4549.22998,2184050000,108.135,1.2736,1982.30005,3740350000
69.89,68.57,1891200,1.6008,15329.91016,122300,4566.14014,2034960000,108.843,1.2644,1994.65002,3586150000
69.93,70.12,2949200,1.6006,15553.91016,148800,4630.74023,2424360000,109.228,1.2613,2018.05005,4292290000
69.95,69.91,1889000,1.5995,15658.2002,184100,4638.91016,2033000000,112.258,1.253,2017.81006,3555440000
71.53,71.07,2996000,1.5982,16413.75977,268500,4623.64014,1939320000,113.791,1.2489,2012.09998,3956260000
71.59,71.37,6146600,1.5997,16862.4707,335600,4620.72021,2001870000,113.602,1.2549,2023.56995,3766590000
72.35,72.1,2345300,1.5972,16937.32031,232200,4638.47021,1986820000,114.718,1.248,2031.20996,3669770000
71.63,71.6,4303100,1.5837,16792.48047,199000,4632.52979,1978830000,115.13,1.2378,2031.92004,3704280000
71.81,71.7,2388800,1.5876,16880.38086,153300,4651.62012,1830010000,114.585,1.2453,2038.26001,3284940000
71.35,71.7,1876000,1.5846,16780.5293,125600,4660.56006,1663690000,114.879,1.242,2039.68005,2958320000
71.65,71.41,1581700,1.592,17124.10938,154000,4675.14014,1773060000,115.381,1.2479,2038.25,3246650000
71.7,71.72,2560800,1.5785,17197.05078,193300,4680.14014,1857580000,115.572,1.2431,2039.32996,3455270000
70.98,71.42,2470500,1.5715,17392.78906,159800,4688.54004,1739950000,115.679,1.2482,2039.81995,3227130000
69.86,69.97,3443100,1.5672,17490.83008,196000,4671,1695070000,116.31,1.2525,2041.31995,3152890000
71.01,70.83,2833200,1.5641,16973.80078,192800,4702.43994,1655760000,116.432,1.2452,2051.80005,3416190000
70.33,70.82,2193800,1.5634,17344.06055,158100,4675.70996,1641560000,116.913,1.2534,2048.71997,3390850000
72,70.44,2250500,1.567,17288.75,170100,4701.87012,1667330000,117.98,1.2538,2052.75,3128290000
71.52,71.32,4554400,1.5695,17300.85938,144000,4712.97021,1854340000,118.016,1.2545,2063.5,3916420000
71.2,71.22,1821200,1.5649,17357.50977,156300,4754.89014,1568130000,117.77,1.2387,2069.40991,3128060000
72.08,72,2842600,1.5707,17357.50977,0,4758.25,1720140000,118.262,1.2439,2067.03003,3392940000
73.13,72.98,1467600,1.5711,17407.61914,170600,4787.31982,1362930000,117.93,1.2477,2072.83008,2745260000
73.64,73.68,978400,1.5798,17383.58008,136500,4791.62988,998600000,117.728,1.2508,2067.56006,2504640000
74,73.75,2023300,1.5724,17248.5,0,4727.3501,1893600000,117.756,1.2474,2053.43994,4159010000
73.64,73.47,1836900,1.5626,17459.84961,149100,4755.81006,1839170000,118.662,1.2441,2066.55005,3686650000
73.09,73.18,1569100,1.5738,17590.09961,0,4774.47021,1734510000,118.342,1.2475,2074.33008,3612680000
73.16,73.03,1415200,1.5637,17663.2207,125200,4769.43994,1724090000,119.263,1.2379,2071.91992,3408340000
72.4,72.4,3061700,1.5685,17720.42969,0,4780.75977,1767100000,119.808,1.2313,2075.37012,3419620000
71.34,72.05,1630100,1.5672,17887.21094,142200,4740.68994,1966770000,119.83,1.2378,2060.31006,3800990000
71.56,71.57,2866100,1.5579,17920.44922,128900,4766.47021,1950330000,121.42,1.2289,2059.82007,3970150000
70.1,69.85,2567900,1.5653,17935.64062,134700,4684.02002,1850810000,120.549,1.2318,2026.14001,4114440000
74.17,69.74,5075100,1.5662,17813.38086,0,4708.16016,1873050000,119.694,1.2367,2035.32996,3917950000
75.66,76.02,12613700,1.5713,17412.58008,0,4653.6001,1888870000,117.972,1.2443,2002.32996,4157650000
72.87,73.04,9696700,1.5713,17257.40039,151400,4605.16016,2143610000,119.25,1.2385,1989.63,4361990000
72.5,72.32,4051200,1.572,17371.58008,214500,4547.83008,2231670000,118.615,1.2458,1972.73999,4958680000
75.41,74,4180900,1.5652,17099.40039,0,4644.31006,2279930000,117.593,1.2441,2012.89001,4942370000
75,74.89,6913500,1.573,16755.32031,160300,4748.3999,2172260000,117.141,1.25,2061.22998,4703380000
74.38,74.45,6969500,1.5576,16819.73047,161300,4765.37988,3287920000,118.68,1.2343,2070.6499,6465530000
74.65,74.5,3815400,1.5669,17210.05078,0,4781.41992,1720070000,118.77,1.2283,2078.54004,3369520000
74.49,74.38,1938400,1.5636,17621.40039,0,4765.41992,1590820000,119.565,1.2225,2082.16992,3043950000
74.74,74.74,1204600,1.5574,17635.14062,0,4773.47021,729750000,119.978,1.2218,2081.87988,1416980000
74.56,74.67,1083700,1.5509,17854.23047,0,4806.85986,930220000,120.74,1.2175,2088.77002,1735230000
73.63,74.13,925100,1.5557,17808.75,0,4806.91016,1227740000,120.448,1.2193,2090.57007,2452360000
73.4,73.08,1581700,1.5571,17818.96094,0,4777.43994,1269200000,120.105,1.2239,2080.3501,2440280000
72.7,72.7,1359300,1.5553,17729.83984,0,4736.0498,1515600000,120.388,1.2178,2058.8999,2606070000
72.21,72.34,2349200,1.551,17450.76953,0,4726.81006,1435150000,120.72,1.2153,2058.19995,2708700000
71.95,71.98,2403300,1.5553,17450.76953,0,4652.56982,1794470000,119.537,1.2153,2020.57996,3799120000
70.77,70.53,2895400,1.5583,17450.76953,0,4592.74023,2167320000,119.8,1.2098,2002.60999,4460110000
71.4,71.11,2378300,1.555,17408.71094,0,4650.47021,1957950000,119.66,1.2097,2025.90002,3805480000
72.89,72.92,2624200,1.5333,16883.18945,0,4736.18994,2105450000,120.46,1.2004,2062.13989,3934010000
72.13,71.84,1730300,1.5259,16885.33008,138600,4704.06982,1715830000,119.634,1.1938,2044.81006,3364140000
71.95,71.12,1337900,1.5153,17167.09961,0,4664.70996,1861960000,118.67,1.1899,2028.26001,3456460000
69.88,70.59,2103800,1.5106,17197.73047,0,4661.5,2162180000,119.125,1.1832,2023.03003,4107300000
71.71,69.99,1927100,1.5084,17087.71094,0,4639.31982,2073810000,119.66,1.1789,2011.27002,4378680000
70.03,70.29,2839200,1.5164,16795.96094,0,4570.81982,1976260000,118.538,1.1842,1992.67004,4276720000
71.79,71.73,2375300,1.5176,17108.69922,0,4634.37988,1970520000,118.251,1.184,2019.42004,4056410000
71.16,71.49,1612000,1.5157,16864.16016,0,4654.8501,1835040000,117.855,1.1771,2022.55005,3944340000
71.9,71.54,1787900,1.5227,17014.28906,0,4667.41992,1847420000,117.3,1.1789,2032.12,3730070000
73.44,73.48,2178500,1.518,17366.30078,0,4750.3999,1996550000,116.42,1.1616,2063.1499,4176050000
72.61,74.06,1851700,1.5153,17280.48047,131900,4757.87988,1653830000,117.632,1.1567,2051.82007,3573560000
71.71,72.74,3593700,1.5113,17329.01953,118200,4771.75977,1717510000,117.656,1.1604,2057.09009,3465760000
71.54,71.46,1798600,1.5156,17511.75,128500,4681.5,1954160000,118.727,1.1549,2029.55005,3329810000
70.03,70.25,2281100,1.5135,17468.51953,0,4637.99023,2118680000,117.814,1.1596,2002.16003,4067530000
71.32,71.64,2538100,1.4989,17768.30078,0,4683.41016,2110710000,118.58,1.1339,2021.25,4127140000
70.44,70.13,2331800,1.4991,17795.73047,0,4635.24023,2264230000,117.81,1.1221,1994.98999,4538650000
71.54,71.11,2381900,1.5079,17606.2207,0,4676.68994,2006450000,118.44,1.1265,2020.84998,4008330000
71.79,71.92,1555900,1.5196,17674.39062,168300,4727.74023,2153520000,117.82,1.1368,2050.03003,4615900000
72.47,72.28,2165200,1.5152,17558.03906,139700,4716.7002,2212960000,117.52,1.1291,2041.51001,4141920000
73.18,73.1,1438800,1.5066,17335.84961,169700,4765.1001,2036590000,118.352,1.1316,2062.52002,3821990000
72.09,72.54,1351300,1.5059,17678.74023,181400,4744.3999,2034060000,117.425,1.1303,2055.46997,4232970000
72.94,72.33,1627800,1.5031,17504.61914,0,4726.00977,1654680000,117.476,1.134,2046.73999,3549540000
72.78,72.76,1696200,1.5163,17648.5,138200,4787.64014,1773730000,117.56,1.1484,2068.59009,3669850000
73.6,73.01,1600900,1.5205,17711.92969,125600,4801.18018,1793630000,117.309,1.1397,2068.53003,3596860000
74.98,74.59,2243500,1.5334,17652.67969,120200,4857.60986,2075470000,117.566,1.1476,2088.47998,3788350000
76.67,76.51,3819300,1.5234,17652.67969,0,4893.83984,1942240000,118.845,1.1322,2096.98999,3527450000
77.02,77.13,1986600,1.5213,17979.7207,0,4899.27002,1751490000,118.617,1.132,2100.34009,3361750000
77.42,77.73,1683400,1.5253,17913.35938,0,4906.35986,1684800000,119.38,1.1318,2099.67993,3370020000
77.76,77.73,1556100,1.5241,18004.76953,148000,4924.7002,1592890000,120.37,1.1302,2097.44995,3247100000
78.65,78.55,1626900,1.5403,17987.08984,0,4955.97021,1761140000,118.874,1.141,2110.30005,3281600000
78.03,78.1,1455800,1.5401,18199.16992,0,4960.97021,1754850000,118.743,1.1398,2109.65991,3093680000
77.76,77.68,1954300,1.5386,18264.78906,168900,4968.12012,1834890000,118.45,1.1404,2115.47998,3199840000
78.32,78.07,1256400,1.53608,18332.30078,141900,4967.14014,1848560000,119.269,1.14162,2113.86011,3312340000
79.24,78.96,1546000,1.54451,18466.91992,152800,4987.89014,1905550000,118.601,1.14009,2110.73999,3408690000
79.14,79.1,3115800,1.54085,18603.48047,140800,4963.52979,1955590000,118.983,1.13619,2104.5,3547380000
79.63,79.79,1497700,1.53922,18585.19922,134900,5008.1001,1931110000,119.114,1.1375,2117.38989,3409490000
78.71,78.99,1616300,1.54585,18785.78906,0,4979.8999,2018900000,118.838,1.13325,2107.78003,3262300000
77.6,77.63,2393600,1.54604,18797.93945,169500,4967.14014,1824830000,118.899,1.13411,2098.53003,3421110000
78.19,78.62,1850100,1.55268,18826.88086,130800,4982.81006,1724200000,118.831,1.13611,2101.04004,3103030000
77.76,77.55,2537100,1.54017,18815.16016,150200,4927.37012,1918220000,119.484,1.11959,2071.26001,3853570000
77.25,77.93,2010900,1.54326,18703.59961,139000,4942.43994,1696510000,119.633,1.11868,2079.42993,3349090000
75.91,76.01,2622000,1.5364,18751.83984,118200,4859.79004,1876010000,120.13,1.1182,2044.16003,3668900000
76.14,76.01,1692200,1.53655,18971,142700,4849.93994,1846020000,119.704,1.11763,2040.23999,3406570000
77.18,77.4,1683200,1.52614,18790.55078,118000,4893.29004,1855110000,119.73,1.1074,2065.94995,3405860000
78.21,77.62,2202800,1.52331,18665.10938,143900,4871.75977,1851410000,120.146,1.10268,2053.3999,3498560000
78.22,78.33,1851400,1.5048,18723.51953,0,4929.50977,1713480000,120.702,1.08496,2081.18994,3295600000
75.5,79.66,5719000,1.51332,18991.10938,145200,4937.43018,1724370000,121.18,1.08616,2074.28003,3221840000
76.48,76.89,10509400,1.50619,19254.25,221000,4982.83008,1983570000,121.117,1.0697,2099.5,4128210000
77.67,77.14,3519200,1.49318,19246.06055,125100,4992.37988,1674970000,121.401,1.05407,2089.27002,3305220000
77.11,77.36,3577600,1.4869,19437,127800,5026.41992,2825670000,121.381,1.06078,2108.1001,5554120000
76.11,76.35,1754100,1.47405,19544.48047,130400,5010.97021,1608880000,121.413,1.04763,2104.41992,3267960000
75.5,75.45,2782800,1.4831,19476.56055,146600,4994.72998,1611670000,121.42,1.0577,2091.5,3189820000
72.43,73.13,3444700,1.47413,19560.2207,133400,4876.52002,2219520000,121.368,1.05915,2061.05005,3521140000
